,cd,boro,date,year,month,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets
2964,QN08,QN,2018-11-01,2018,11,3750.2,489.2,403.5,158.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2965,QN08,QN,2018-12-01,2018,12,3490.8,485.6,388.6,119.4,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2966,QN08,QN,2019-01-01,2019,1,3355.2,472.8,414.5,77.7,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2967,QN08,QN,2019-02-01,2019,2,2878.2,398.1,336.8,49.9,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2968,QN08,QN,2019-03-01,2019,3,3199.4,432.5,372.3,60.6,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2969,QN08,QN,2019-04-01,2019,4,3618.5,436.2,412.7,60.6,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2970,QN08,QN,2019-05-01,2019,5,3980.8,471.0,415.3,80.2,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2971,QN08,QN,2019-06-01,2019,6,3865.6,475.4,424.7,76.7,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2972,QN08,QN,2019-07-01,2019,7,4006.6,463.7,423.9,68.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2973,QN08,QN,2019-08-01,2019,8,3744.0,468.3,426.2,58.9,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2974,QN08,QN,2019-09-01,2019,9,3557.2,435.3,375.1,57.4,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2975,QN08,QN,2019-10-01,2019,10,3825.4,456.9,409.9,79.7,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2976,QN08,QN,2019-11-01,2019,11,3465.6,417.9,362.3,185.8,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2977,QN08,QN,2019-12-01,2019,12,3656.9,529.7,409.4,157.2,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2978,QN08,QN,2020-01-01,2020,1,3374.4,468.9,411.6,104.5,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2979,QN08,QN,2020-02-01,2020,2,3018.5,386.2,358.3,84.9,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2980,QN08,QN,2020-03-01,2020,3,3454.1,422.7,417.6,102.9,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2981,QN08,QN,2020-04-01,2020,4,3384.3,430.1,468.7,71.7,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2982,QN08,QN,2020-05-01,2020,5,4044.8,449.2,481.7,3.3,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2983,QN08,QN,2020-06-01,2020,6,4411.6,512.3,532.7,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2984,QN08,QN,2020-07-01,2020,7,4309.3,512.0,516.9,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2985,QN08,QN,2020-08-01,2020,8,4377.6,478.7,479.9,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2986,QN08,QN,2020-09-01,2020,9,4266.4,489.9,468.4,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2987,QN08,QN,2020-10-01,2020,10,4121.9,503.7,478.2,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2988,QN08,QN,2020-11-01,2020,11,4010.8,430.4,405.3,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2989,QN08,QN,2020-12-01,2020,12,3871.2,549.1,474.1,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2990,QN08,QN,2021-01-01,2021,1,3487.0,477.6,433.2,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2991,QN08,QN,2021-02-01,2021,2,2949.3,383.2,358.1,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2992,QN08,QN,2021-03-01,2021,3,3838.5,481.6,462.6,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2993,QN08,QN,2021-04-01,2021,4,3494.8,413.9,404.2,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2994,QN08,QN,2021-05-01,2021,5,3923.6,415.7,413.7,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2995,QN08,QN,2021-06-01,2021,6,4328.0,474.0,437.1,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2996,QN08,QN,2021-07-01,2021,7,4245.6,494.1,447.1,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2997,QN08,QN,2021-08-01,2021,8,4110.8,439.1,396.7,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2998,QN08,QN,2021-09-01,2021,9,4241.4,487.3,430.6,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
2999,QN08,QN,2021-10-01,2021,10,4143.6,446.8,393.4,0.0,21.5,1.0,0.0,11.0,11.0,59940,0,0.0,0.002053804554451843,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,11.0
3000,QN09,QN,2016-11-01,2016,11,4072.0,453.9,463.3,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3001,QN09,QN,2016-12-01,2016,12,3945.6,553.5,524.5,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3002,QN09,QN,2017-01-01,2017,1,3673.8,477.2,503.4,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3003,QN09,QN,2017-02-01,2017,2,3193.5,361.0,412.7,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3004,QN09,QN,2017-03-01,2017,3,3590.7,388.1,457.0,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3005,QN09,QN,2017-04-01,2017,4,3940.7,410.9,505.4,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3006,QN09,QN,2017-05-01,2017,5,4467.7,464.8,538.8,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3007,QN09,QN,2017-06-01,2017,6,4565.0,466.6,550.0,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3008,QN09,QN,2017-07-01,2017,7,4338.3,450.9,541.7,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3009,QN09,QN,2017-08-01,2017,8,4411.4,420.6,556.2,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3010,QN09,QN,2017-09-01,2017,9,4140.3,405.4,503.4,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3011,QN09,QN,2017-10-01,2017,10,4044.4,402.2,499.4,14.6,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3012,QN09,QN,2017-11-01,2017,11,3817.3,444.5,486.0,348.9,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3013,QN09,QN,2017-12-01,2017,12,3490.4,491.2,507.6,274.4,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3014,QN09,QN,2018-01-01,2018,1,3522.2,467.4,523.5,185.1,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3015,QN09,QN,2018-02-01,2018,2,3147.3,390.6,436.7,150.7,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3016,QN09,QN,2018-03-01,2018,3,3522.8,431.6,477.9,180.4,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3017,QN09,QN,2018-04-01,2018,4,3633.5,418.1,473.4,182.1,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3018,QN09,QN,2018-05-01,2018,5,4334.9,434.7,533.7,222.4,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3019,QN09,QN,2018-06-01,2018,6,4230.4,480.4,565.2,200.9,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3020,QN09,QN,2018-07-01,2018,7,4171.6,453.0,530.7,186.9,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3021,QN09,QN,2018-08-01,2018,8,4225.4,451.3,539.1,190.3,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3022,QN09,QN,2018-09-01,2018,9,3875.2,435.7,518.0,195.5,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3023,QN09,QN,2018-10-01,2018,10,4116.9,450.8,526.5,212.9,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3024,QN09,QN,2018-11-01,2018,11,3952.1,442.9,510.6,384.7,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3025,QN09,QN,2018-12-01,2018,12,3666.1,487.0,494.5,211.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3026,QN09,QN,2019-01-01,2019,1,3614.0,473.5,543.9,186.8,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3027,QN09,QN,2019-02-01,2019,2,3125.6,370.0,424.3,120.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3028,QN09,QN,2019-03-01,2019,3,3433.4,399.5,473.4,147.7,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3029,QN09,QN,2019-04-01,2019,4,3912.5,425.6,521.2,181.4,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3030,QN09,QN,2019-05-01,2019,5,4271.8,435.0,532.2,203.3,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3031,QN09,QN,2019-06-01,2019,6,4128.9,498.0,569.0,196.9,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3032,QN09,QN,2019-07-01,2019,7,4271.1,486.2,583.9,193.2,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3033,QN09,QN,2019-08-01,2019,8,4037.3,440.0,559.4,174.7,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3034,QN09,QN,2019-09-01,2019,9,3718.2,427.9,510.2,152.3,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3035,QN09,QN,2019-10-01,2019,10,3996.1,455.6,543.3,201.1,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3036,QN09,QN,2019-11-01,2019,11,3659.9,397.8,480.3,270.6,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3037,QN09,QN,2019-12-01,2019,12,3854.8,535.6,550.9,193.2,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3038,QN09,QN,2020-01-01,2020,1,3634.3,463.6,552.2,164.1,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3039,QN09,QN,2020-02-01,2020,2,3267.8,367.3,467.4,122.5,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3040,QN09,QN,2020-03-01,2020,3,3613.2,423.5,556.6,158.2,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3041,QN09,QN,2020-04-01,2020,4,3676.6,391.8,621.0,153.9,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3042,QN09,QN,2020-05-01,2020,5,4571.6,436.0,679.9,11.4,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3043,QN09,QN,2020-06-01,2020,6,4845.7,530.7,779.0,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3044,QN09,QN,2020-07-01,2020,7,4904.7,517.0,770.5,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3045,QN09,QN,2020-08-01,2020,8,4861.2,449.0,749.1,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3046,QN09,QN,2020-09-01,2020,9,4600.2,428.0,748.1,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3047,QN09,QN,2020-10-01,2020,10,4502.7,426.2,711.4,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3048,QN09,QN,2020-11-01,2020,11,4449.3,400.2,616.7,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3049,QN09,QN,2020-12-01,2020,12,4198.8,523.5,691.6,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3050,QN09,QN,2021-01-01,2021,1,3794.8,445.9,625.0,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3051,QN09,QN,2021-02-01,2021,2,3189.2,345.9,493.1,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3052,QN09,QN,2021-03-01,2021,3,4345.3,450.3,638.9,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3053,QN09,QN,2021-04-01,2021,4,3918.2,388.7,571.5,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3054,QN09,QN,2021-05-01,2021,5,4335.1,419.5,605.8,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3055,QN09,QN,2021-06-01,2021,6,4777.7,486.3,648.8,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3056,QN09,QN,2021-07-01,2021,7,4564.9,481.9,617.1,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3057,QN09,QN,2021-08-01,2021,8,4420.7,462.2,572.3,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3058,QN09,QN,2021-09-01,2021,9,4528.1,465.2,575.7,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3059,QN09,QN,2021-10-01,2021,10,4325.8,427.2,523.7,0.0,25.799999999999997,2.0,0.0,5.0,5.0,46403,0,0.0,0.0010635720841980292,1.0,2.0,1.0,0.0,0.0,3.0,1.0,7.0,11.0
3060,QN10,QN,2016-11-01,2016,11,3427.7,406.8,414.1,297.1,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3061,QN10,QN,2016-12-01,2016,12,3303.6,510.4,470.8,161.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3062,QN10,QN,2017-01-01,2017,1,3121.5,424.6,458.8,98.6,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3063,QN10,QN,2017-02-01,2017,2,2641.4,316.6,370.9,70.6,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3064,QN10,QN,2017-03-01,2017,3,2947.3,342.5,402.4,76.5,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3065,QN10,QN,2017-04-01,2017,4,3382.6,378.6,463.2,128.2,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3066,QN10,QN,2017-05-01,2017,5,3883.2,416.2,500.6,149.2,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3067,QN10,QN,2017-06-01,2017,6,4025.9,426.2,526.1,130.8,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3068,QN10,QN,2017-07-01,2017,7,3851.0,404.0,510.1,111.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3069,QN10,QN,2017-08-01,2017,8,3754.8,373.2,504.7,121.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3070,QN10,QN,2017-09-01,2017,9,3506.7,356.0,462.8,100.1,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3071,QN10,QN,2017-10-01,2017,10,3522.7,341.7,446.3,122.8,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3072,QN10,QN,2017-11-01,2017,11,3557.4,384.0,432.2,162.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3073,QN10,QN,2017-12-01,2017,12,3164.9,426.6,437.2,99.9,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3074,QN10,QN,2018-01-01,2018,1,3115.8,397.6,467.9,75.9,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3075,QN10,QN,2018-02-01,2018,2,2798.0,327.6,393.0,59.7,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3076,QN10,QN,2018-03-01,2018,3,3090.8,372.5,435.3,60.6,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3077,QN10,QN,2018-04-01,2018,4,3352.7,369.9,433.1,63.1,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3078,QN10,QN,2018-05-01,2018,5,4127.2,379.0,487.4,83.3,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3079,QN10,QN,2018-06-01,2018,6,4006.4,407.0,536.7,92.7,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3080,QN10,QN,2018-07-01,2018,7,4049.9,393.4,519.9,72.0,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3081,QN10,QN,2018-08-01,2018,8,4083.4,383.8,495.8,67.3,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
3082,QN10,QN,2018-09-01,2018,9,3706.9,377.3,482.0,75.6,0.0,0.0,0.0,14.0,14.0,39346,0,0.0,0.001696622697619271,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0
